,PGC,GWGC_name,HyperLEDA_name,2MASS_name,SDSS-DR12_name,Type,RA,Dec,dist,dist_err,z,B_mag,B_err,B_Abs,J_mag,J_err,H_mag,H_err,K_mag,K_err,flag2,flag3,Av,SkyCoord,HST,used
412,43151.0,PGC043151,PGC043151,12471984-0929524,,G,191.83268700000002,-9.497907000000001,36.9402873268,,0.020839,14.009,,-18.8285,11.307,0.022000000000000002,10.612,0.037000000000000005,10.343,0.043,3,1,0.1,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (191.832687, -9.497907)>",0.0,False
413,53657.0,UGC09665,UGC09665,15013244+4819116,,G,225.385208,48.319904,39.5939186327,,0.00830655415328,14.1,0.3,-18.8881,11.472000000000001,0.02,10.652000000000001,0.027000000000000003,10.338,0.031,3,1,0.061,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (225.385208, 48.319904)>",0.0,False
414,67816.0,NGC7167,NGC7167,22003063-2437573,,G,330.127655,-24.632593,39.5808831707,,0.0063479999999999995,12.843,,-20.1444,11.162,0.027999999999999997,10.640999999999998,0.040999999999999995,10.347000000000001,0.059000000000000004,3,1,0.1,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (330.127655, -24.632593)>",0.0,False
415,7045.0,PGC007045,PGC007045,01540313-1415105,,G,28.513071000000004,-14.252922,24.4316806659,,0.0043467921734,14.41,0.46,-17.5298,11.286,0.017,10.569,0.026000000000000002,10.343,0.035,3,1,0.051,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (28.513071, -14.252922)>",0.0,False
416,36037.0,UGC06604,UGC06604,11380851+5845301,,G,174.535492,58.75838100000001,22.327947734899997,,0.013527,13.972000000000001,,-17.7722,11.234000000000002,0.016,10.557,0.022000000000000002,10.342,0.032,3,1,0.038,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (174.535492, 58.758381)>",0.0,False
417,7517.0,NGC0770,NGC0770,01591364+1857169,,G,29.80685,18.954695,32.5853123768,,0.018056,14.190999999999999,,-18.3741,11.314,0.018000000000000002,10.575,0.025,10.364,0.033,3,1,0.193,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (29.80685, 18.954695)>",0.0,False
418,46141.0,NGC5046,NGC5046,13154512-1619360,,G,198.938019,-16.326679000000002,28.6050271026,,0.012708,13.911,,-18.3712,11.263,0.019,10.593,0.024,10.365,0.05,3,1,0.191,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (198.938019, -16.326679)>",0.0,False
419,62779.0,NGC6759,NGC6759,19065707+5020524,,G,286.737793,50.347916,38.864026600100004,,0.019841,13.85,,-19.0977,11.306,0.022000000000000002,10.607000000000001,0.03,10.360999999999999,0.036000000000000004,3,1,0.159,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (286.737793, 50.347916)>",0.0,False
420,70291.0,NGC7463,NGC7463,23015197+1558546,,G,345.466583,15.981848000000001,34.800984752800005,,0.01236,12.630999999999998,,-20.077,11.276,0.021,10.640999999999998,0.027000000000000003,10.368,0.048,3,1,0.202,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (345.466583, 15.981848)>",0.0,False
421,53624.0,NGC5809,NGC5809,15005234-1409546,,G,225.218109,-14.165173999999999,39.263705709,,0.017325999999999998,13.714,,-19.256,11.390999999999998,0.019,10.648,0.025,10.384,0.037000000000000005,3,1,0.299,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (225.218109, -14.165174)>",0.0,False
422,34780.0,NGC3641,NGC3641,11210878+0311401,,G,170.286621,3.194489,26.718669919699998,,0.013165999999999999,14.127,,-18.0071,11.321,0.021,10.612,0.026000000000000002,10.362,0.044000000000000004,3,1,0.111,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (170.286621, 3.194489)>",0.0,False
423,49608.0,UGC08876,UGC08876,13565806+4558234,,G,209.241943,45.973178999999995,32.871385766100005,,0.01464,14.135,,-18.4491,11.267000000000001,0.015,10.564,0.02,10.354000000000001,0.03,3,1,0.027,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (209.241943, 45.973179)>",0.0,False
424,38347.0,UGC07086,UGC07086,12055611+7730182,,G,181.483826,77.505074,34.0073017587,,0.00642768321384,13.82,0.3,-18.8379,11.5,0.028999999999999998,10.745,0.04,10.383,0.04,3,1,0.214,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (181.483826, 77.505074)>",0.0,False
425,21164.0,IC0467,IC0467,07301840+7952209,,G,112.576668,79.872498,31.7272694432,,0.011805,12.526,,-19.9812,11.251,0.027000000000000003,10.69,0.039,10.369000000000002,0.054000000000000006,3,1,0.079,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (112.576668, 79.872498)>",0.0,False
426,42319.0,NGC4591,NGC4591,12391244+0600439,,G,189.801834,6.012214,34.501700572,,0.015319999999999999,13.41,,-19.2792,11.28,0.025,10.607000000000001,0.033,10.372,0.053,3,1,0.058,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (189.801834, 6.012214)>",0.0,False
427,31278.0,NGC3252,NGC3252,10342310+7345539,,G,158.59626799999998,73.764977,20.5408263225,,0.00429324214662,13.5,0.3,-18.0631,11.352,0.03,10.655,0.046,10.405999999999999,0.057999999999999996,3,1,0.3,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (158.596268, 73.764977)>",0.0,False
428,26979.0,NGC2893,NGC2893,09301694+2932239,,G,142.570618,29.539986,27.2463737812,,0.014558000000000001,13.915999999999999,,-18.2605,11.335,0.013999999999999999,10.627,0.019,10.38,0.025,3,1,0.062,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (142.570618, 29.539986)>",0.0,False
429,54944.0,PGC054944,PGC054944,15232013-0409057,,G,230.83389300000002,-4.151604,29.3668579375,,0.010626,13.127,,-19.2123,11.3,0.027000000000000003,10.638,0.037000000000000005,10.412,0.069,3,1,0.3,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (230.833893, -4.151604)>",0.0,False
430,58183.0,NGC6149,NGC6149,16272427+1935502,,G,246.851151,19.59729,35.9941045821,,0.015482,13.917,,-18.8642,11.333,0.019,10.630999999999998,0.027000000000000003,10.397,0.035,3,1,0.184,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (246.851151, 19.59729)>",0.0,False
431,46489.0,ESO576-031,ESO576-031,13194725-2153596,,G,199.946899,-21.899916,12.7369541623,,0.011816,13.503,,-17.0223,11.325999999999999,0.022000000000000002,10.599,0.032,10.412,0.059000000000000004,3,1,0.286,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (199.946899, -21.899916)>",0.0,False
432,28010.0,UGC05228,UGC05228,09460365+0140059,,G,146.515213,1.668322,28.4362407685,,0.0060009630004799995,12.86,0.3,-19.4094,11.409,0.037000000000000005,10.715,0.044000000000000004,10.435,0.07,3,1,0.444,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (146.515213, 1.668322)>",0.0,False
433,42847.0,NGC4653,NGC4653,12435092-0033406,,G,190.962173,-0.561301,35.529811594899996,,0.0077555138777600004,12.77,0.3,-19.983,11.167,0.027999999999999997,10.597000000000001,0.039,10.386,0.071,3,1,0.065,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (190.962173, -0.561301)>",0.0,False
434,53654.0,PGC053654,PGC053654,15012792-1418482,,G,225.366348,-14.313414000000002,39.5765380302,,0.019554,14.125,,-18.8622,11.445,0.026000000000000002,10.7,0.034,10.419,0.05,3,1,0.293,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (225.366348, -14.313414)>",0.0,False
435,9888.0,UGC02082,UGC02082,02361615+2525257,,G,39.067299,25.423820000000003,13.5976877649,,0.0034125017062500004,11.6,0.3,-19.0673,11.359000000000002,0.023,10.715,0.026000000000000002,10.448,0.034,3,1,0.455,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (39.067299, 25.42382)>",0.0,False
436,28590.0,NGC3049,NGC3049,09544965+0916179,,G,148.70687900000001,9.27164,23.4984092825,,0.014486,13.376,,-18.4792,11.345,0.027999999999999997,10.655999999999999,0.03,10.402999999999999,0.043,3,1,0.103,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (148.706879, 9.27164)>",0.0,False
437,41527.0,NGC4513,NGC4513,12320145+6619575,,G,188.006058,66.332649,38.434001145,,0.015369999999999998,14.017000000000001,,-18.9066,11.275,0.02,10.62,0.028999999999999998,10.395,0.04,3,1,0.043,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (188.006058, 66.332649)>",0.0,False
438,55435.0,NGC5951,NGC5951,15334307+1500262,,G,233.42945899999998,15.007294,27.588137561,,0.006028473014239999,12.7,0.3,-19.5036,11.352,0.027000000000000003,10.718,0.038,10.407,0.054000000000000006,3,1,0.129,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (233.429459, 15.007294)>",0.0,False
439,17030.0,PGC017030,PGC017030,05164622-1221000,,G,79.192596,-12.350010000000001,27.726585579,,0.005375582687790001,14.52,0.3,-17.6945,11.5,0.023,10.737,0.024,10.433,0.039,3,1,0.283,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (79.192596, -12.35001)>",0.0,False
440,13511.0,ESO548-068,ESO548-068,03401916-1855534,,G,55.079871999999995,-18.931526,27.1122755187,,0.012078,13.644,,-18.5218,11.349,0.024,10.671,0.032,10.427,0.052000000000000005,3,1,0.189,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (55.079872, -18.931526)>",0.0,False
441,14514.0,NGC1519,NGC1519,04080759-1711344,,G,62.031631000000004,-17.192905,27.722258973200002,,0.011876000000000001,13.155,,-19.0591,11.382,0.027999999999999997,10.645999999999999,0.039,10.411,0.059000000000000004,3,1,0.068,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (62.031631, -17.192905)>",0.0,False
442,42619.0,NGC4620,NGC4620,12415932+1256346,,G,190.49719199999998,12.942963,16.6856560489,,0.0049494924747499995,13.62,0.3,-17.4917,11.248,0.023,10.620999999999999,0.038,10.418,0.047,3,1,0.079,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (190.497192, 12.942963)>",0.0,False
443,45052.0,NGC4928,NGC4928,13030056-0805059,,G,195.75233500000002,-8.084985000000001,22.362492956,,0.00268758134379,13.16,0.3,-18.5876,11.206,0.023,10.599,0.036000000000000004,10.425999999999998,0.054000000000000006,3,1,0.129,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (195.752335, -8.084985)>",0.0,False
444,32754.0,UGC06023,UGC06023,10542085+2714227,,G,163.58691399999998,27.239655,22.837533854,,0.013996999999999999,12.902999999999999,,-18.8902,11.363,0.019,10.712,0.026000000000000002,10.422,0.039,3,1,0.059,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (163.586914, 27.239655)>",0.0,False
445,49138.0,UGC08756,UGC08756,13503591+4232291,,G,207.64965800000002,42.541439000000004,21.5896476562,,0.023587999999999998,14.200999999999999,,-17.4702,11.458,0.017,10.714,0.025,10.429,0.03,3,1,0.038,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (207.649658, 42.541439)>",0.0,False
446,9485.0,PGC009485,PGC009485,02293165-0312466,,G,37.381904999999996,-3.212962,33.6950952667,,0.012342,13.368,,-19.2698,11.354000000000001,0.022000000000000002,10.695,0.027999999999999997,10.437000000000001,0.05,3,1,0.073,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (37.381905, -3.212962)>",0.0,False
447,32153.0,NGC3365,NGC3365,10461264+0148479,,G,161.552704,1.81332,15.638714094300001,,0.00425418212709,12.2,0.3,-18.771,11.356,0.027999999999999997,10.681,0.033,10.447000000000001,0.046,3,1,0.126,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (161.552704, 1.81332)>",0.0,False
448,43050.0,NGC4674,NGC4674,12460347-0839196,,G,191.514465,-8.655461,18.0089103118,,0.013166999999999998,13.530999999999999,,-17.7464,11.38,0.027000000000000003,10.64,0.040999999999999995,10.445,0.052000000000000005,3,1,0.104,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (191.514465, -8.655461)>",0.0,False
449,59782.0,UGC10743,UGC10743,17113074+0759403,,G,257.878113,7.994538,38.1516972944,,0.011668000000000001,13.839,,-19.0686,11.46,0.021,10.735,0.028999999999999998,10.493,0.043,3,1,0.437,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (257.878113, 7.994538)>",0.0,False
450,58114.0,PGC058114,PGC058114,16260428+0254235,,G,246.51783799999998,2.90655,24.8638580891,,0.012448,13.77,,-18.2078,11.466,0.021,10.704,0.026000000000000002,10.460999999999999,0.043,3,1,0.179,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (246.517838, 2.90655)>",0.0,False
451,12633.0,PGC012633,PGC012633,03221750-0705267,,G,50.572918,-7.090766,37.1877368292,,0.00786366393183,13.62,0.51,-19.232,11.390999999999998,0.026000000000000002,10.716,0.037000000000000005,10.465,0.057,3,1,0.191,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (50.572918, -7.090766)>",0.0,False
452,12130.0,PGC012130,PGC012130,03160052-0529573,,G,49.002201,-5.499255000000001,32.2125944022,,0.011053,13.474,,-19.0661,11.36,0.023,10.69,0.037000000000000005,10.47,0.054000000000000006,3,1,0.193,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (49.002201, -5.499255)>",0.0,False
453,34995.0,NGC3659,NGC3659,11234549+1749068,,G,170.939575,17.818575,20.9680754433,,0.005864882932439999,12.5,0.3,-19.1078,11.305,0.018000000000000002,10.707,0.035,10.452,0.039,3,1,0.052,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (170.939575, 17.818575)>",0.0,False
454,28682.0,IC2520,IC2520,09562016+2713393,,G,149.084,27.227589000000002,21.9393439707,,0.00483735241868,14.65,0.3,-17.0561,11.437999999999999,0.017,10.709000000000001,0.022000000000000002,10.456,0.031,3,1,0.056,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (149.084, 27.227589)>",0.0,False
455,46366.0,IC4221,IC4221,13183034-1436319,,G,199.62645,-14.608862,38.9639410044,,0.011467,13.18,,-19.7733,11.41,0.026000000000000002,10.72,0.033,10.48,0.06,3,1,0.219,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (199.62645, -14.608862)>",0.0,False
456,24870.0,PGC024870,PGC024870,08510702-1733498,,G,132.77926599999998,-17.563854,31.0514228854,,0.00641424320712,12.35,0.47,-20.1104,11.493,0.034,10.783,0.043,10.514000000000001,0.078,3,1,0.416,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (132.779266, -17.563854)>",0.0,False
457,50479.0,IC0976,IC0976,14084326-0109420,,G,212.180267,-1.161677,21.6716711831,,0.007405,13.658,,-18.0215,11.323,0.026000000000000002,10.706,0.037000000000000005,10.478,0.063,3,1,0.146,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (212.180267, -1.161677)>",0.0,False
458,23704.0,NGC2594,NGC2594,08271718+2552441,,G,126.82160900000001,25.878935000000002,34.172091575100005,,0.010431000000000001,14.172,,-18.4964,11.405999999999999,0.013999999999999999,10.695,0.02,10.48,0.027000000000000003,3,1,0.152,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (126.821609, 25.878935)>",0.0,False
459,42549.0,PGC042549,PGC042549,12411596-0500330,,G,190.316513,-5.009176999999999,39.2246041367,,0.016222999999999998,14.015,,-18.9528,11.390999999999998,0.019,10.674000000000001,0.027000000000000003,10.469000000000001,0.043,3,1,0.067,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (190.316513, -5.009177)>",0.0,False
460,54365.0,NGC5892,NGC5892,15134821-1527492,,G,228.45088199999998,-15.46367,31.294015478400002,,0.0056277928139,11.7,0.3,-20.7773,11.357000000000001,0.036000000000000004,10.685,0.048,10.501,0.077,3,1,0.266,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (228.450882, -15.46367)>",0.0,False
461,1665.0,UGC00260,UGC00260,00270291+1135017,,G,6.762131,11.583811,31.1120690394,,0.006607023303510001,12.7,0.3,-19.7646,11.567,0.026000000000000002,10.767000000000001,0.038,10.494000000000002,0.053,3,1,0.201,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (6.762131, 11.583811)>",0.0,False
462,41160.0,IC0796,IC0796,12292635+1624170,,G,187.359802,16.404726,23.7273770802,,0.009444,13.379000000000001,,-18.4972,11.360999999999999,0.018000000000000002,10.722999999999999,0.027000000000000003,10.482000000000001,0.033,3,1,0.082,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (187.359802, 16.404726)>",0.0,False
463,23148.0,UGC04263,UGC04263,08152820+7851442,,G,123.867516,78.862305,33.5346694897,,0.01962,14.199000000000002,,-18.4285,11.475,0.017,10.77,0.024,10.488,0.031,3,1,0.086,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (123.867516, 78.862305)>",0.0,False
464,37542.0,NGC3985,NGC3985,11564210+4820022,,G,179.175446,48.333958,18.0735808599,,0.0040446020223,12.9,0.3,-18.3852,11.360999999999999,0.018000000000000002,10.772,0.03,10.492,0.037000000000000005,3,1,0.07,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (179.175446, 48.333958)>",0.0,False
465,20835.0,UGC03820,UGC03820,07222006+1717126,,G,110.58359499999999,17.286856,36.601707885399996,,0.020579,14.047,,-18.7705,11.716,0.027000000000000003,10.898,0.033,10.508,0.039,3,1,0.181,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (110.583595, 17.286856)>",0.0,False
466,33682.0,UGC06176,UGC06176,11072466+2139258,,G,166.852753,21.657185000000002,38.4166277741,,0.019118,14.209000000000001,,-18.7136,11.51,0.018000000000000002,10.772,0.026000000000000002,10.491,0.032,3,1,0.048,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (166.852753, 21.657185)>",0.0,False
467,16875.0,PGC016875,PGC016875,05110789-0923200,,G,77.78290600000001,-9.388893,38.594709961999996,,0.017248,13.338,,-19.5946,11.57,0.022000000000000002,10.859000000000002,0.032,10.524000000000001,0.046,3,1,0.276,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (77.782906, -9.388893)>",0.0,False
468,41171.0,NGC4468,NGC4468,12293088+1402569,,G,187.378693,14.049164999999999,14.3854976594,,0.013022,13.568,,-17.2216,11.386,0.022000000000000002,10.737,0.033,10.507,0.04,3,1,0.118,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (187.378693, 14.049165)>",0.0,False
469,40727.0,NGC4415,NGC4415,12264046+0826084,,G,186.66861,8.435681,13.739734991099999,,0.00602,13.402000000000001,,-17.2879,11.378,0.037000000000000005,10.770999999999999,0.051,10.501,0.077,3,1,0.059,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (186.66861, 8.435681)>",0.0,False
470,24425.0,NGC2644,NGC2644,08413189+0458488,,G,130.382904,4.9802230000000005,29.436125709699997,,0.00589176294588,12.87,0.3,-19.4744,11.412,0.035,10.752,0.047,10.508,0.07,3,1,0.1,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (130.382904, 4.980223)>",0.0,False
471,47985.0,IC0902,IC0902,13360121+4957385,,G,204.005051,49.96072,27.5665056861,,0.019991,13.794,,-18.4079,11.57,0.031,10.81,0.037000000000000005,10.504000000000001,0.052000000000000005,3,1,0.029,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (204.005051, 49.96072)>",0.0,False
472,23291.0,ESO495-001,ESO495-001,08183025-2524391,,G,124.62608300000001,-25.410883,19.2034066071,,0.013541999999999998,14.047,,-17.3699,11.525,0.028999999999999998,10.757,0.033,10.554,0.06,3,1,0.393,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (124.626083, -25.410883)>",0.0,False
473,24829.0,UGC04621,UGC04621,08501179+3504351,,G,132.549164,35.076431,34.271837534899994,,0.012157,13.532,,-19.1427,11.489,0.02,10.763,0.028999999999999998,10.517000000000001,0.038,3,1,0.103,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (132.549164, 35.076431)>",0.0,False
474,35352.0,NGC3694,NGC3694,11285413+3524498,,G,172.225571,35.413857,34.137398168699995,,0.00830655415328,13.5,0.3,-19.1662,11.394,0.013000000000000001,10.727,0.021,10.514000000000001,0.028999999999999998,3,1,0.059,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (172.225571, 35.413857)>",0.0,False
475,32549.0,NGC3418,NGC3418,10512393+2806429,,G,162.849747,28.111919,22.0775078905,,0.011290000000000001,13.557,,-18.1628,11.398,0.019,10.741,0.027999999999999997,10.514000000000001,0.04,3,1,0.053,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (162.849747, 28.111919)>",0.0,False
476,929.0,NGC0048,NGC0048,00140221+4814055,,G,3.509228,48.234882,27.2420479289,,0.019462,13.895,,-18.2812,11.571,0.028999999999999998,10.862,0.042,10.552999999999999,0.05,3,1,0.328,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (3.509228, 48.234882)>",0.0,False
477,23604.0,NGC2550,NGC2550,08243364+7400443,,G,126.14016699999999,74.01230600000001,34.3195433919,,0.01384,13.364,,-19.3137,11.408,0.02,10.75,0.031,10.527000000000001,0.038,3,1,0.063,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (126.140167, 74.012306)>",0.0,False
478,69947.0,NGC7406,NGC7406,22535624-0634453,,G,343.484344,-6.579256,26.5413495064,,0.0051030025515,14.09,0.4,-18.0296,11.479000000000001,0.02,10.805,0.028999999999999998,10.532,0.047,3,1,0.101,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (343.484344, -6.579256)>",0.0,False
479,49508.0,NGC5379,NGC5379,13553434+5944341,,G,208.893112,59.742825,30.761206126399998,,0.00673197336599,13.93,0.35,-18.51,11.462,0.026000000000000002,10.73,0.036000000000000004,10.529000000000002,0.047,3,1,0.043,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (208.893112, 59.742825)>",0.0,False
480,13172.0,ESO548-036,ESO548-036,03332769-2133530,,G,53.36541,-21.564735,25.628978642899998,,0.020028999999999998,14.482000000000001,,-17.5617,11.6,0.02,10.844000000000001,0.025,10.540999999999999,0.039,3,1,0.082,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (53.36541, -21.564735)>",0.0,False
481,43944.0,UGC08032,UGC08032,12544419+1314137,,G,193.684158,13.237139,16.741676613800003,,0.015614,13.717,,-17.402,11.485,0.021,10.761,0.033,10.544,0.039,3,1,0.096,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (193.684158, 13.237139)>",0.0,False
482,42253.0,NGC4587,NGC4587,12383544+0239267,,G,189.64768999999998,2.657433,12.1130926608,,0.009706999999999999,13.540999999999999,,-16.8753,11.422,0.023,10.764000000000001,0.03,10.54,0.049,3,1,0.057,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (189.64769, 2.657433)>",0.0,False
